r,t,e,y,AnnualTechnologyEmission
"Greece","GRMWIP00","RETarget",2045,0
"Greece","GRMWIP00","RETarget",2046,0
"Greece","GRMWIP00","RETarget",2047,0
"Greece","GRMWIP00","RETarget",2048,0
"Greece","GRMWIP00","RETarget",2049,0
"Greece","GRMWIP00","RETarget",2050,0
"Greece","GRMWIP00","MAR",2019,0
"Greece","GRMWIP00","MAR",2020,0
"Greece","GRMWIP00","MAR",2021,0
"Greece","GRMWIP00","MAR",2022,0
"Greece","GRMWIP00","MAR",2023,0
"Greece","GRMWIP00","MAR",2024,0
"Greece","GRMWIP00","MAR",2025,0
"Greece","GRMWIP00","MAR",2026,0
"Greece","GRMWIP00","MAR",2027,0
"Greece","GRMWIP00","MAR",2028,0
"Greece","GRMWIP00","MAR",2029,0
"Greece","GRMWIP00","MAR",2030,0
"Greece","GRMWIP00","MAR",2031,0
"Greece","GRMWIP00","MAR",2032,0
"Greece","GRMWIP00","MAR",2033,0
"Greece","GRMWIP00","MAR",2034,0
"Greece","GRMWIP00","MAR",2035,0
"Greece","GRMWIP00","MAR",2036,0
"Greece","GRMWIP00","MAR",2037,0
"Greece","GRMWIP00","MAR",2038,0
"Greece","GRMWIP00","MAR",2039,0
"Greece","GRMWIP00","MAR",2040,0
"Greece","GRMWIP00","MAR",2041,0
"Greece","GRMWIP00","MAR",2042,0
"Greece","GRMWIP00","MAR",2043,0
"Greece","GRMWIP00","MAR",2044,0
"Greece","GRMWIP00","MAR",2045,0
"Greece","GRMWIP00","MAR",2046,0
"Greece","GRMWIP00","MAR",2047,0
"Greece","GRMWIP00","MAR",2048,0
"Greece","GRMWIP00","MAR",2049,0
"Greece","GRMWIP00","MAR",2050,0
"Greece","GRMWIP01","CO2",2019,0
"Greece","GRMWIP01","CO2",2020,0
"Greece","GRMWIP01","CO2",2021,0
"Greece","GRMWIP01","CO2",2022,0
"Greece","GRMWIP01","CO2",2023,0
"Greece","GRMWIP01","CO2",2024,0
"Greece","GRMWIP01","CO2",2025,0
"Greece","GRMWIP01","CO2",2026,0
"Greece","GRMWIP01","CO2",2027,0
"Greece","GRMWIP01","CO2",2028,0
"Greece","GRMWIP01","CO2",2029,0
"Greece","GRMWIP01","CO2",2030,0
"Greece","GRMWIP01","CO2",2031,0
"Greece","GRMWIP01","CO2",2032,0
"Greece","GRMWIP01","CO2",2033,0
"Greece","GRMWIP01","CO2",2034,0
"Greece","GRMWIP01","CO2",2035,0
"Greece","GRMWIP01","CO2",2036,0
"Greece","GRMWIP01","CO2",2037,0
"Greece","GRMWIP01","CO2",2038,0
"Greece","GRMWIP01","CO2",2039,0
"Greece","GRMWIP01","CO2",2040,0
"Greece","GRMWIP01","CO2",2041,0
"Greece","GRMWIP01","CO2",2042,0
"Greece","GRMWIP01","CO2",2043,0
"Greece","GRMWIP01","CO2",2044,0
"Greece","GRMWIP01","CO2",2045,0
"Greece","GRMWIP01","CO2",2046,0
"Greece","GRMWIP01","CO2",2047,0
"Greece","GRMWIP01","CO2",2048,0
"Greece","GRMWIP01","CO2",2049,0
"Greece","GRMWIP01","CO2",2050,0
"Greece","GRMWIP01","RETarget",2019,0
"Greece","GRMWIP01","RETarget",2020,0
"Greece","GRMWIP01","RETarget",2021,0
"Greece","GRMWIP01","RETarget",2022,0
"Greece","GRMWIP01","RETarget",2023,0
"Greece","GRMWIP01","RETarget",2024,0
"Greece","GRMWIP01","RETarget",2025,0
"Greece","GRMWIP01","RETarget",2026,0
"Greece","GRMWIP01","RETarget",2027,0
"Greece","GRMWIP01","RETarget",2028,0
"Greece","GRMWIP01","RETarget",2029,0
"Greece","GRMWIP01","RETarget",2030,0
"Greece","GRMWIP01","RETarget",2031,0
"Greece","GRMWIP01","RETarget",2032,0
"Greece","GRMWIP01","RETarget",2033,0
"Greece","GRMWIP01","RETarget",2034,0
"Greece","GRMWIP01","RETarget",2035,0
"Greece","GRMWIP01","RETarget",2036,0
"Greece","GRMWIP01","RETarget",2037,0
"Greece","GRMWIP01","RETarget",2038,0
"Greece","GRMWIP01","RETarget",2039,0
"Greece","GRMWIP01","RETarget",2040,0
"Greece","GRMWIP01","RETarget",2041,0
"Greece","GRMWIP01","RETarget",2042,0
"Greece","GRMWIP01","RETarget",2043,0
"Greece","GRMWIP01","RETarget",2044,0
"Greece","GRMWIP01","RETarget",2045,0
"Greece","GRMWIP01","RETarget",2046,0
"Greece","GRMWIP01","RETarget",2047,0
"Greece","GRMWIP01","RETarget",2048,0
"Greece","GRMWIP01","RETarget",2049,0
"Greece","GRMWIP01","RETarget",2050,0
"Greece","GRMWIP01","MAR",2019,0
"Greece","GRMWIP01","MAR",2020,0
"Greece","GRMWIP01","MAR",2021,0
"Greece","GRMWIP01","MAR",2022,0
"Greece","GRMWIP01","MAR",2023,0
"Greece","GRMWIP01","MAR",2024,0
"Greece","GRMWIP01","MAR",2025,0
"Greece","GRMWIP01","MAR",2026,0
"Greece","GRMWIP01","MAR",2027,0
"Greece","GRMWIP01","MAR",2028,0
"Greece","GRMWIP01","MAR",2029,0
"Greece","GRMWIP01","MAR",2030,0
"Greece","GRMWIP01","MAR",2031,0
"Greece","GRMWIP01","MAR",2032,0
"Greece","GRMWIP01","MAR",2033,0
"Greece","GRMWIP01","MAR",2034,0
"Greece","GRMWIP01","MAR",2035,0
"Greece","GRMWIP01","MAR",2036,0
"Greece","GRMWIP01","MAR",2037,0
"Greece","GRMWIP01","MAR",2038,0
"Greece","GRMWIP01","MAR",2039,0
"Greece","GRMWIP01","MAR",2040,0
"Greece","GRMWIP01","MAR",2041,0
"Greece","GRMWIP01","MAR",2042,0
"Greece","GRMWIP01","MAR",2043,0
"Greece","GRMWIP01","MAR",2044,0
"Greece","GRMWIP01","MAR",2045,0
"Greece","GRMWIP01","MAR",2046,0
"Greece","GRMWIP01","MAR",2047,0
"Greece","GRMWIP01","MAR",2048,0
"Greece","GRMWIP01","MAR",2049,0
"Greece","GRMWIP01","MAR",2050,0
"Greece","GRNG00I00","CO2",2019,0
"Greece","GRNG00I00","CO2",2020,0
"Greece","GRNG00I00","CO2",2021,0
"Greece","GRNG00I00","CO2",2022,0
"Greece","GRNG00I00","CO2",2023,0
"Greece","GRNG00I00","CO2",2024,0
"Greece","GRNG00I00","CO2",2025,0
"Greece","GRNG00I00","CO2",2026,0
"Greece","GRNG00I00","CO2",2027,0
"Greece","GRNG00I00","CO2",2028,0
"Greece","GRNG00I00","CO2",2029,0
"Greece","GRNG00I00","CO2",2030,0
"Greece","GRNG00I00","CO2",2031,0
"Greece","GRNG00I00","CO2",2032,0
"Greece","GRNG00I00","CO2",2033,0
"Greece","GRNG00I00","CO2",2034,0
"Greece","GRNG00I00","CO2",2035,0
"Greece","GRNG00I00","CO2",2036,0
"Greece","GRNG00I00","CO2",2037,0
"Greece","GRNG00I00","CO2",2038,0
"Greece","GRNG00I00","CO2",2039,0
"Greece","GRNG00I00","CO2",2040,0
"Greece","GRNG00I00","CO2",2041,0
"Greece","GRNG00I00","CO2",2042,0
"Greece","GRNG00I00","CO2",2043,0
"Greece","GRNG00I00","CO2",2044,0
"Greece","GRNG00I00","CO2",2045,0
"Greece","GRNG00I00","CO2",2046,0
"Greece","GRNG00I00","CO2",2047,0
"Greece","GRNG00I00","CO2",2048,0
"Greece","GRNG00I00","CO2",2049,0
"Greece","GRNG00I00","CO2",2050,0
"Greece","GRNG00I00","RETarget",2019,0
"Greece","GRNG00I00","RETarget",2020,0
"Greece","GRNG00I00","RETarget",2021,0
"Greece","GRNG00I00","RETarget",2022,0
"Greece","GRNG00I00","RETarget",2023,0
"Greece","GRNG00I00","RETarget",2024,0
"Greece","GRNG00I00","RETarget",2025,0
"Greece","GRNG00I00","RETarget",2026,0
"Greece","GRNG00I00","RETarget",2027,0
"Greece","GRNG00I00","RETarget",2028,0
"Greece","GRNG00I00","RETarget",2029,0
"Greece","GRNG00I00","RETarget",2030,0
"Greece","GRNG00I00","RETarget",2031,0
"Greece","GRNG00I00","RETarget",2032,0
"Greece","GRNG00I00","RETarget",2033,0
"Greece","GRNG00I00","RETarget",2034,0
"Greece","GRNG00I00","RETarget",2035,0
"Greece","GRNG00I00","RETarget",2036,0
"Greece","GRNG00I00","RETarget",2037,0
"Greece","GRNG00I00","RETarget",2038,0
"Greece","GRNG00I00","RETarget",2039,0
"Greece","GRNG00I00","RETarget",2040,0
"Greece","GRNG00I00","RETarget",2041,0
"Greece","GRNG00I00","RETarget",2042,0
"Greece","GRNG00I00","RETarget",2043,0
"Greece","GRNG00I00","RETarget",2044,0
"Greece","GRNG00I00","RETarget",2045,0
"Greece","GRNG00I00","RETarget",2046,0
"Greece","GRNG00I00","RETarget",2047,0
"Greece","GRNG00I00","RETarget",2048,0
"Greece","GRNG00I00","RETarget",2049,0
"Greece","GRNG00I00","RETarget",2050,0
"Greece","GRNG00I00","MAR",2019,0
"Greece","GRNG00I00","MAR",2020,0
"Greece","GRNG00I00","MAR",2021,0
"Greece","GRNG00I00","MAR",2022,0
"Greece","GRNG00I00","MAR",2023,0
"Greece","GRNG00I00","MAR",2024,0
"Greece","GRNG00I00","MAR",2025,0
"Greece","GRNG00I00","MAR",2026,0
"Greece","GRNG00I00","MAR",2027,0
"Greece","GRNG00I00","MAR",2028,0
"Greece","GRNG00I00","MAR",2029,0
"Greece","GRNG00I00","MAR",2030,0
"Greece","GRNG00I00","MAR",2031,0
"Greece","GRNG00I00","MAR",2032,0
"Greece","GRNG00I00","MAR",2033,0
"Greece","GRNG00I00","MAR",2034,0
"Greece","GRNG00I00","MAR",2035,0
"Greece","GRNG00I00","MAR",2036,0
"Greece","GRNG00I00","MAR",2037,0
"Greece","GRNG00I00","MAR",2038,0
"Greece","GRNG00I00","MAR",2039,0
"Greece","GRNG00I00","MAR",2040,0
"Greece","GRNG00I00","MAR",2041,0
"Greece","GRNG00I00","MAR",2042,0
"Greece","GRNG00I00","MAR",2043,0
"Greece","GRNG00I00","MAR",2044,0
"Greece","GRNG00I00","MAR",2045,0
"Greece","GRNG00I00","MAR",2046,0
"Greece","GRNG00I00","MAR",2047,0
"Greece","GRNG00I00","MAR",2048,0
"Greece","GRNG00I00","MAR",2049,0
"Greece","GRNG00I00","MAR",2050,0
"Greece","NGCHPPWR","CO2",2019,0
"Greece","NGCHPPWR","CO2",2020,0
"Greece","NGCHPPWR","CO2",2021,0
"Greece","NGCHPPWR","CO2",2022,0
"Greece","NGCHPPWR","CO2",2023,0
"Greece","NGCHPPWR","CO2",2024,0
"Greece","NGCHPPWR","CO2",2025,0
"Greece","NGCHPPWR","CO2",2026,0
"Greece","NGCHPPWR","CO2",2027,0
"Greece","NGCHPPWR","CO2",2028,0
"Greece","NGCHPPWR","CO2",2029,0
"Greece","NGCHPPWR","CO2",2030,0
"Greece","NGCHPPWR","CO2",2031,0
"Greece","NGCHPPWR","CO2",2032,0
"Greece","NGCHPPWR","CO2",2033,0
"Greece","NGCHPPWR","CO2",2034,0
"Greece","NGCHPPWR","CO2",2035,0
"Greece","NGCHPPWR","CO2",2036,0
"Greece","NGCHPPWR","CO2",2037,0
"Greece","NGCHPPWR","CO2",2038,0
"Greece","NGCHPPWR","CO2",2039,0
"Greece","NGCHPPWR","CO2",2040,0
"Greece","NGCHPPWR","CO2",2041,0
"Greece","NGCHPPWR","CO2",2042,0
"Greece","NGCHPPWR","CO2",2043,0
"Greece","NGCHPPWR","CO2",2044,0
"Greece","NGCHPPWR","CO2",2045,0
"Greece","NGCHPPWR","CO2",2046,0
"Greece","NGCHPPWR","CO2",2047,0
"Greece","NGCHPPWR","CO2",2048,0
"Greece","NGCHPPWR","CO2",2049,0
"Greece","NGCHPPWR","CO2",2050,0
"Greece","NGCHPPWR","RETarget",2019,0
"Greece","NGCHPPWR","RETarget",2020,0
"Greece","NGCHPPWR","RETarget",2021,0
"Greece","NGCHPPWR","RETarget",2022,0
"Greece","NGCHPPWR","RETarget",2023,0
"Greece","NGCHPPWR","RETarget",2024,0
"Greece","NGCHPPWR","RETarget",2025,0
"Greece","NGCHPPWR","RETarget",2026,0
"Greece","NGCHPPWR","RETarget",2027,0
"Greece","NGCHPPWR","RETarget",2028,0
"Greece","NGCHPPWR","RETarget",2029,0
"Greece","NGCHPPWR","RETarget",2030,0
"Greece","NGCHPPWR","RETarget",2031,0
"Greece","NGCHPPWR","RETarget",2032,0
"Greece","NGCHPPWR","RETarget",2033,0
"Greece","NGCHPPWR","RETarget",2034,0
"Greece","NGCHPPWR","RETarget",2035,0
"Greece","NGCHPPWR","RETarget",2036,0
"Greece","NGCHPPWR","RETarget",2037,0
"Greece","NGCHPPWR","RETarget",2038,0
"Greece","NGCHPPWR","RETarget",2039,0
"Greece","NGCHPPWR","RETarget",2040,0
"Greece","NGCHPPWR","RETarget",2041,0
"Greece","NGCHPPWR","RETarget",2042,0
"Greece","NGCHPPWR","RETarget",2043,0
"Greece","NGCHPPWR","RETarget",2044,0
"Greece","NGCHPPWR","RETarget",2045,0
"Greece","NGCHPPWR","RETarget",2046,0
"Greece","NGCHPPWR","RETarget",2047,0
"Greece","NGCHPPWR","RETarget",2048,0
"Greece","NGCHPPWR","RETarget",2049,0
"Greece","NGCHPPWR","RETarget",2050,0
"Greece","NGCHPPWR","MAR",2019,0
"Greece","NGCHPPWR","MAR",2020,0
"Greece","NGCHPPWR","MAR",2021,0
"Greece","NGCHPPWR","MAR",2022,0
"Greece","NGCHPPWR","MAR",2023,0
"Greece","NGCHPPWR","MAR",2024,0
"Greece","NGCHPPWR","MAR",2025,0
"Greece","NGCHPPWR","MAR",2026,0
"Greece","NGCHPPWR","MAR",2027,0
"Greece","NGCHPPWR","MAR",2028,0
"Greece","NGCHPPWR","MAR",2029,0
"Greece","NGCHPPWR","MAR",2030,0
"Greece","NGCHPPWR","MAR",2031,0
"Greece","NGCHPPWR","MAR",2032,0
"Greece","NGCHPPWR","MAR",2033,0
"Greece","NGCHPPWR","MAR",2034,0
"Greece","NGCHPPWR","MAR",2035,0
"Greece","NGCHPPWR","MAR",2036,0
"Greece","NGCHPPWR","MAR",2037,0
"Greece","NGCHPPWR","MAR",2038,0
"Greece","NGCHPPWR","MAR",2039,0
"Greece","NGCHPPWR","MAR",2040,0
"Greece","NGCHPPWR","MAR",2041,0
"Greece","NGCHPPWR","MAR",2042,0
"Greece","NGCHPPWR","MAR",2043,0
"Greece","NGCHPPWR","MAR",2044,0
"Greece","NGCHPPWR","MAR",2045,0
"Greece","NGCHPPWR","MAR",2046,0
"Greece","NGCHPPWR","MAR",2047,0
"Greece","NGCHPPWR","MAR",2048,0
"Greece","NGCHPPWR","MAR",2049,0
"Greece","NGCHPPWR","MAR",2050,0
"Greece","NGSPROD","CO2",2019,0
"Greece","NGSPROD","CO2",2020,0
"Greece","NGSPROD","CO2",2021,0
"Greece","NGSPROD","CO2",2022,0
"Greece","NGSPROD","CO2",2023,0
"Greece","NGSPROD","CO2",2024,0
"Greece","NGSPROD","CO2",2025,0
"Greece","NGSPROD","CO2",2026,0
"Greece","NGSPROD","CO2",2027,0
"Greece","NGSPROD","CO2",2028,0
"Greece","NGSPROD","CO2",2029,0
"Greece","NGSPROD","CO2",2030,0
"Greece","NGSPROD","CO2",2031,0
"Greece","NGSPROD","CO2",2032,0
"Greece","NGSPROD","CO2",2033,0
"Greece","NGSPROD","CO2",2034,0
"Greece","NGSPROD","CO2",2035,0
"Greece","NGSPROD","CO2",2036,0
"Greece","NGSPROD","CO2",2037,0
"Greece","NGSPROD","CO2",2038,0
"Greece","NGSPROD","CO2",2039,0
"Greece","NGSPROD","CO2",2040,0
"Greece","NGSPROD","CO2",2041,0
"Greece","NGSPROD","CO2",2042,0
"Greece","NGSPROD","CO2",2043,0
"Greece","NGSPROD","CO2",2044,0
"Greece","NGSPROD","CO2",2045,0
"Greece","NGSPROD","CO2",2046,0
"Greece","NGSPROD","CO2",2047,0
"Greece","NGSPROD","CO2",2048,0
"Greece","NGSPROD","CO2",2049,0
"Greece","NGSPROD","CO2",2050,0
"Greece","NGSPROD","RETarget",2019,0
"Greece","NGSPROD","RETarget",2020,0
"Greece","NGSPROD","RETarget",2021,0
"Greece","NGSPROD","RETarget",2022,0
"Greece","NGSPROD","RETarget",2023,0
"Greece","NGSPROD","RETarget",2024,0
"Greece","NGSPROD","RETarget",2025,0
"Greece","NGSPROD","RETarget",2026,0
"Greece","NGSPROD","RETarget",2027,0
"Greece","NGSPROD","RETarget",2028,0
"Greece","NGSPROD","RETarget",2029,0
"Greece","NGSPROD","RETarget",2030,0
"Greece","NGSPROD","RETarget",2031,0
"Greece","NGSPROD","RETarget",2032,0
"Greece","NGSPROD","RETarget",2033,0
"Greece","NGSPROD","RETarget",2034,0
"Greece","NGSPROD","RETarget",2035,0
"Greece","NGSPROD","RETarget",2036,0
"Greece","NGSPROD","RETarget",2037,0
"Greece","NGSPROD","RETarget",2038,0
"Greece","NGSPROD","RETarget",2039,0
"Greece","NGSPROD","RETarget",2040,0
"Greece","NGSPROD","RETarget",2041,0
"Greece","NGSPROD","RETarget",2042,0
"Greece","NGSPROD","RETarget",2043,0
"Greece","NGSPROD","RETarget",2044,0
"Greece","NGSPROD","RETarget",2045,0
"Greece","NGSPROD","RETarget",2046,0
"Greece","NGSPROD","RETarget",2047,0
"Greece","NGSPROD","RETarget",2048,0
"Greece","NGSPROD","RETarget",2049,0
"Greece","NGSPROD","RETarget",2050,0
"Greece","NGSPROD","MAR",2019,0
"Greece","NGSPROD","MAR",2020,0
"Greece","NGSPROD","MAR",2021,0
"Greece","NGSPROD","MAR",2022,0
"Greece","NGSPROD","MAR",2023,0
"Greece","NGSPROD","MAR",2024,0
"Greece","NGSPROD","MAR",2025,0
"Greece","NGSPROD","MAR",2026,0
"Greece","NGSPROD","MAR",2027,0
"Greece","NGSPROD","MAR",2028,0
"Greece","NGSPROD","MAR",2029,0
"Greece","NGSPROD","MAR",2030,0
"Greece","NGSPROD","MAR",2031,0
"Greece","NGSPROD","MAR",2032,0
"Greece","NGSPROD","MAR",2033,0
"Greece","NGSPROD","MAR",2034,0
"Greece","NGSPROD","MAR",2035,0
"Greece","NGSPROD","MAR",2036,0
"Greece","NGSPROD","MAR",2037,0
"Greece","NGSPROD","MAR",2038,0
"Greece","NGSPROD","MAR",2039,0
"Greece","NGSPROD","MAR",2040,0
"Greece","NGSPROD","MAR",2041,0
"Greece","NGSPROD","MAR",2042,0
"Greece","NGSPROD","MAR",2043,0
"Greece","NGSPROD","MAR",2044,0
"Greece","NGSPROD","MAR",2045,0
"Greece","NGSPROD","MAR",2046,0
"Greece","NGSPROD","MAR",2047,0
"Greece","NGSPROD","MAR",2048,0
"Greece","NGSPROD","MAR",2049,0
"Greece","NGSPROD","MAR",2050,0
"Greece","OILPROD","CO2",2019,0
"Greece","OILPROD","CO2",2020,0
"Greece","OILPROD","CO2",2021,0
"Greece","OILPROD","CO2",2022,0
"Greece","OILPROD","CO2",2023,0
"Greece","OILPROD","CO2",2024,0
"Greece","OILPROD","CO2",2025,0
"Greece","OILPROD","CO2",2026,0
"Greece","OILPROD","CO2",2027,0
"Greece","OILPROD","CO2",2028,0
"Greece","OILPROD","CO2",2029,0
"Greece","OILPROD","CO2",2030,0
"Greece","OILPROD","CO2",2031,0
"Greece","OILPROD","CO2",2032,0
"Greece","OILPROD","CO2",2033,0
"Greece","OILPROD","CO2",2034,0
"Greece","OILPROD","CO2",2035,0
"Greece","OILPROD","CO2",2036,0
"Greece","OILPROD","CO2",2037,0
"Greece","OILPROD","CO2",2038,0
"Greece","OILPROD","CO2",2039,0
"Greece","OILPROD","CO2",2040,0
"Greece","OILPROD","CO2",2041,0
"Greece","OILPROD","CO2",2042,0
"Greece","OILPROD","CO2",2043,0
"Greece","OILPROD","CO2",2044,0
"Greece","OILPROD","CO2",2045,0
"Greece","OILPROD","CO2",2046,0
"Greece","OILPROD","CO2",2047,0
"Greece","OILPROD","CO2",2048,0
"Greece","OILPROD","CO2",2049,0
"Greece","OILPROD","CO2",2050,0
"Greece","OILPROD","RETarget",2019,0
"Greece","OILPROD","RETarget",2020,0
"Greece","OILPROD","RETarget",2021,0
"Greece","OILPROD","RETarget",2022,0
"Greece","OILPROD","RETarget",2023,0
"Greece","OILPROD","RETarget",2024,0
"Greece","OILPROD","RETarget",2025,0
"Greece","OILPROD","RETarget",2026,0
"Greece","OILPROD","RETarget",2027,0
"Greece","OILPROD","RETarget",2028,0
"Greece","OILPROD","RETarget",2029,0
"Greece","OILPROD","RETarget",2030,0
"Greece","OILPROD","RETarget",2031,0
"Greece","OILPROD","RETarget",2032,0
"Greece","OILPROD","RETarget",2033,0
"Greece","OILPROD","RETarget",2034,0
"Greece","OILPROD","RETarget",2035,0
"Greece","OILPROD","RETarget",2036,0
"Greece","OILPROD","RETarget",2037,0
"Greece","OILPROD","RETarget",2038,0
"Greece","OILPROD","RETarget",2039,0
"Greece","OILPROD","RETarget",2040,0
"Greece","OILPROD","RETarget",2041,0
"Greece","OILPROD","RETarget",2042,0
"Greece","OILPROD","RETarget",2043,0
"Greece","OILPROD","RETarget",2044,0
"Greece","OILPROD","RETarget",2045,0
"Greece","OILPROD","RETarget",2046,0
"Greece","OILPROD","RETarget",2047,0
"Greece","OILPROD","RETarget",2048,0
"Greece","OILPROD","RETarget",2049,0
"Greece","OILPROD","RETarget",2050,0
"Greece","OILPROD","MAR",2019,0
"Greece","OILPROD","MAR",2020,0
"Greece","OILPROD","MAR",2021,0
"Greece","OILPROD","MAR",2022,0
"Greece","OILPROD","MAR",2023,0
"Greece","OILPROD","MAR",2024,0
"Greece","OILPROD","MAR",2025,0
"Greece","OILPROD","MAR",2026,0
"Greece","OILPROD","MAR",2027,0
"Greece","OILPROD","MAR",2028,0
"Greece","OILPROD","MAR",2029,0
"Greece","OILPROD","MAR",2030,0
"Greece","OILPROD","MAR",2031,0
"Greece","OILPROD","MAR",2032,0
"Greece","OILPROD","MAR",2033,0
"Greece","OILPROD","MAR",2034,0
"Greece","OILPROD","MAR",2035,0
"Greece","OILPROD","MAR",2036,0
"Greece","OILPROD","MAR",2037,0
"Greece","OILPROD","MAR",2038,0
"Greece","OILPROD","MAR",2039,0
"Greece","OILPROD","MAR",2040,0
"Greece","OILPROD","MAR",2041,0
"Greece","OILPROD","MAR",2042,0
"Greece","OILPROD","MAR",2043,0
"Greece","OILPROD","MAR",2044,0
"Greece","OILPROD","MAR",2045,0
"Greece","OILPROD","MAR",2046,0
"Greece","OILPROD","MAR",2047,0
"Greece","OILPROD","MAR",2048,0
"Greece","OILPROD","MAR",2049,0
"Greece","OILPROD","MAR",2050,0
"Greece","PUMP","CO2",2019,0
"Greece","PUMP","CO2",2020,0
"Greece","PUMP","CO2",2021,0
"Greece","PUMP","CO2",2022,0
"Greece","PUMP","CO2",2023,0
"Greece","PUMP","CO2",2024,0
"Greece","PUMP","CO2",2025,0
"Greece","PUMP","CO2",2026,0
"Greece","PUMP","CO2",2027,0
"Greece","PUMP","CO2",2028,0
"Greece","PUMP","CO2",2029,0
"Greece","PUMP","CO2",2030,0
"Greece","PUMP","CO2",2031,0
"Greece","PUMP","CO2",2032,0
"Greece","PUMP","CO2",2033,0
"Greece","PUMP","CO2",2034,0
"Greece","PUMP","CO2",2035,0
"Greece","PUMP","CO2",2036,0
"Greece","PUMP","CO2",2037,0
"Greece","PUMP","CO2",2038,0
"Greece","PUMP","CO2",2039,0
"Greece","PUMP","CO2",2040,0
"Greece","PUMP","CO2",2041,0
"Greece","PUMP","CO2",2042,0
"Greece","PUMP","CO2",2043,0
"Greece","PUMP","CO2",2044,0
"Greece","PUMP","CO2",2045,0
"Greece","PUMP","CO2",2046,0
"Greece","PUMP","CO2",2047,0
"Greece","PUMP","CO2",2048,0
"Greece","PUMP","CO2",2049,0
"Greece","PUMP","CO2",2050,0
"Greece","PUMP","RETarget",2019,0
"Greece","PUMP","RETarget",2020,0
"Greece","PUMP","RETarget",2021,0
"Greece","PUMP","RETarget",2022,0
"Greece","PUMP","RETarget",2023,0
"Greece","PUMP","RETarget",2024,0
"Greece","PUMP","RETarget",2025,0
"Greece","PUMP","RETarget",2026,0
"Greece","PUMP","RETarget",2027,0
"Greece","PUMP","RETarget",2028,0
"Greece","PUMP","RETarget",2029,0
"Greece","PUMP","RETarget",2030,0
"Greece","PUMP","RETarget",2031,0
"Greece","PUMP","RETarget",2032,0
"Greece","PUMP","RETarget",2033,0
"Greece","PUMP","RETarget",2034,0
"Greece","PUMP","RETarget",2035,0
"Greece","PUMP","RETarget",2036,0
"Greece","PUMP","RETarget",2037,0
"Greece","PUMP","RETarget",2038,0
"Greece","PUMP","RETarget",2039,0
"Greece","PUMP","RETarget",2040,0
"Greece","PUMP","RETarget",2041,0
"Greece","PUMP","RETarget",2042,0
"Greece","PUMP","RETarget",2043,0
"Greece","PUMP","RETarget",2044,0
"Greece","PUMP","RETarget",2045,0
"Greece","PUMP","RETarget",2046,0
"Greece","PUMP","RETarget",2047,0
"Greece","PUMP","RETarget",2048,0
"Greece","PUMP","RETarget",2049,0
"Greece","PUMP","RETarget",2050,0
"Greece","PUMP","MAR",2019,0
"Greece","PUMP","MAR",2020,0
"Greece","PUMP","MAR",2021,0
"Greece","PUMP","MAR",2022,0
"Greece","PUMP","MAR",2023,0
"Greece","PUMP","MAR",2024,0
"Greece","PUMP","MAR",2025,0
"Greece","PUMP","MAR",2026,0
"Greece","PUMP","MAR",2027,0
"Greece","PUMP","MAR",2028,0
"Greece","PUMP","MAR",2029,0
"Greece","PUMP","MAR",2030,0
"Greece","PUMP","MAR",2031,0
"Greece","PUMP","MAR",2032,0
"Greece","PUMP","MAR",2033,0
"Greece","PUMP","MAR",2034,0
"Greece","PUMP","MAR",2035,0
"Greece","PUMP","MAR",2036,0
"Greece","PUMP","MAR",2037,0
"Greece","PUMP","MAR",2038,0
"Greece","PUMP","MAR",2039,0
"Greece","PUMP","MAR",2040,0
"Greece","PUMP","MAR",2041,0
"Greece","PUMP","MAR",2042,0
"Greece","PUMP","MAR",2043,0
"Greece","PUMP","MAR",2044,0
"Greece","PUMP","MAR",2045,0
"Greece","PUMP","MAR",2046,0
"Greece","PUMP","MAR",2047,0
"Greece","PUMP","MAR",2048,0
"Greece","PUMP","MAR",2049,0
"Greece","PUMP","MAR",2050,0
"Greece","PWRHYDR","CO2",2019,0
"Greece","PWRHYDR","CO2",2020,0
"Greece","PWRHYDR","CO2",2021,0
"Greece","PWRHYDR","CO2",2022,0
"Greece","PWRHYDR","CO2",2023,0
"Greece","PWRHYDR","CO2",2024,0
"Greece","PWRHYDR","CO2",2025,0
"Greece","PWRHYDR","CO2",2026,0
"Greece","PWRHYDR","CO2",2027,0
"Greece","PWRHYDR","CO2",2028,0
"Greece","PWRHYDR","CO2",2029,0
"Greece","PWRHYDR","CO2",2030,0
"Greece","PWRHYDR","CO2",2031,0
"Greece","PWRHYDR","CO2",2032,0
"Greece","PWRHYDR","CO2",2033,0
"Greece","PWRHYDR","CO2",2034,0
"Greece","PWRHYDR","CO2",2035,0
"Greece","PWRHYDR","CO2",2036,0
"Greece","PWRHYDR","CO2",2037,0
"Greece","PWRHYDR","CO2",2038,0
"Greece","PWRHYDR","CO2",2039,0
"Greece","PWRHYDR","CO2",2040,0
"Greece","PWRHYDR","CO2",2041,0
"Greece","PWRHYDR","CO2",2042,0
"Greece","PWRHYDR","CO2",2043,0
"Greece","PWRHYDR","CO2",2044,0
"Greece","PWRHYDR","CO2",2045,0
"Greece","PWRHYDR","CO2",2046,0
"Greece","PWRHYDR","CO2",2047,0
"Greece","PWRHYDR","CO2",2048,0
"Greece","PWRHYDR","CO2",2049,0
"Greece","PWRHYDR","CO2",2050,0
"Greece","PWRHYDR","RETarget",2019,0
"Greece","PWRHYDR","RETarget",2020,0
